Date,Location of Dumpster,Frequency of Waste Collection (days),Volume of Waste Collected (Tonnes),Volume of Waste Collected (Kg),Types of Waste,Operational Schedule
2023-01-17,Kobo,1,0.021640162791326006,19.928593817526497,MSW,Tuesday
2023-01-17,Ota Efun,1,0.017972368643778307,13.019816317141562,MSW,Tuesday
2023-01-17,Aregbe,1,0.031675431636068056,26.085181862217425,MSW,Tuesday
2023-01-17,Igbona,1,0.030320947803521514,12.736881952364808,MSW,Tuesday
2023-01-17,MDS,1,0.03811544078173441,16.787038023063094,MSW,Tuesday
2023-01-18,Owode ede,1,0.03254577349822446,23.253245046832664,MSW,Wednesday
2023-01-18,Abere,1,0.018186347332866337,20.07338190216488,MSW,Wednesday
2023-01-18,Old Garage,1,0.03387609059504752,11.483864118523076,MSW,Wednesday
2023-01-18,Alekuwodo,1,0.03654165691969537,18.102795127997076,MSW,Wednesday
2023-01-18,Odi olowo,1,0.02975537806601139,12.958860379057306,MSW,Wednesday
2023-01-18,Ilesha Garage,1,0.032707202726679103,36.204994323545144,MSW,Wednesday
2023-01-18,Ilesha Road,1,0.013104415612487546,21.65801676235504,MSW,Wednesday
2023-01-18,Oja Oba,1,0.02354847911063119,23.596629706085928,MSW,Wednesday
2023-01-18,Station Road,1,0.015772903965513358,16.729889742698685,MSW,Wednesday
2023-01-18,Dada Estate,1,0.028231293430795577,39.02187866397087,MSW,Wednesday
2023-01-18,Dele Yes Sir,1,0.022090746429083485,30.76642270964026,MSW,Wednesday
2023-01-18,West Byebass,1,0.0173466441590049,30.01929828897998,MSW,Wednesday
2023-01-18,Testing Ground,1,0.024432245357301985,23.05953030603828,MSW,Wednesday
2023-01-18,Stadium,1,0.026462903988408962,32.57068971546066,MSW,Wednesday
2023-01-18,Power Line,1,0.03982661888587284,39.046600655190844,MSW,Wednesday
2023-01-18,Kobo,1,0.03139371383495991,17.84900223015144,MSW,Wednesday
2023-01-18,Ota Efun,1,0.023507701712754493,13.788989748383393,MSW,Wednesday
2023-01-18,Aregbe,1,0.0179759465942557,30.760465632397803,MSW,Wednesday
2023-01-18,Igbona,1,0.01840095853845653,16.015049016817763,MSW,Wednesday
2023-01-18,MDS,1,0.029777796889363606,20.338130504707248,MSW,Wednesday
2023-01-19,Owode ede,1,0.027847166936772666,33.28066187855322,MSW,Thursday
2023-01-19,Abere,1,0.03877192969117163,30.269230208447926,MSW,Thursday
2023-01-19,Old Garage,1,0.028860360328260844,27.792484792821078,MSW,Thursday
2023-01-19,Alekuwodo,1,0.012960695185939718,17.394070934811733,MSW,Thursday
2023-01-19,Odi olowo,1,0.034755855485941956,25.219275314442754,MSW,Thursday
2023-01-19,Ilesha Garage,1,0.015085817098923312,15.112429568067467,MSW,Thursday
2023-01-19,Ilesha Road,1,0.03949525818763546,38.55035779362328,MSW,Thursday
2023-01-19,Oja Oba,1,0.03588213597508451,20.348702786533444,MSW,Thursday
2023-01-19,Station Road,1,0.02602314394066922,23.863418121818015,MSW,Thursday
2023-01-19,Dada Estate,1,0.01355358449723491,18.886565304072896,MSW,Thursday
2023-01-19,Dele Yes Sir,1,0.015568126081229833,15.318038550419857,MSW,Thursday
2023-01-19,West Byebass,1,0.019658684302440384,31.847516161550256,MSW,Thursday
2023-01-19,Testing Ground,1,0.01808800834826869,23.709684407278203,MSW,Thursday
2023-01-19,Stadium,1,0.03722673492964443,37.10470273638811,MSW,Thursday
2023-01-19,Power Line,1,0.025682825075589846,11.436207999411156,MSW,Thursday
2023-01-19,Kobo,1,0.02207638934338258,37.9410896212739,MSW,Thursday
2023-01-19,Ota Efun,1,0.026326137628375976,36.30173268726973,MSW,Thursday
2023-01-19,Aregbe,1,0.019733431711088253,38.650222727433714,MSW,Thursday
2023-01-19,Igbona,1,0.017570835844586397,34.86870369628687,MSW,Thursday
2023-01-19,MDS,1,0.015678051591954748,18.61013500835552,MSW,Thursday
2023-01-20,Owode ede,1,0.012195664130748927,31.503438298838155,MSW,Friday
2023-01-20,Abere,1,0.011997153972318694,29.751528994665396,MSW,Friday
2023-01-20,Old Garage,1,0.02292612349725428,22.363448205867442,MSW,Friday
2023-01-20,Alekuwodo,1,0.030637025724241138,12.597272838844955,MSW,Friday
2023-01-20,Odi olowo,1,0.01931774554632115,14.558838728630842,MSW,Friday
2023-01-20,Ilesha Garage,1,0.02615070062496505,23.00075776117393,MSW,Friday
2023-01-20,Ilesha Road,1,0.022887262989106347,26.241462886888918,MSW,Friday
2023-01-20,Oja Oba,1,0.020702485906898473,12.783354241217157,MSW,Friday
2023-01-20,Station Road,1,0.02233700947056646,14.852710123450198,MSW,Friday
2023-01-20,Dada Estate,1,0.014349264083184803,28.693361227764523,MSW,Friday
2023-01-20,Dele Yes Sir,1,0.016790500779487905,16.211849564622398,MSW,Friday
2023-01-20,West Byebass,1,0.025009496601719052,22.949267667212524,MSW,Friday
2023-01-20,Testing Ground,1,0.01995331695520135,27.8450937557473,MSW,Friday
2023-01-20,Stadium,1,0.023785201000591866,27.109823728123203,MSW,Friday
2023-01-20,Power Line,1,0.02815601644506975,26.84515028534386,MSW,Friday
2023-01-20,Kobo,1,0.02996635439327902,34.34410362562071,MSW,Friday
2023-01-20,Ota Efun,1,0.013295182379333925,17.51714688214386,MSW,Friday
2023-01-20,Aregbe,1,0.023821099464833267,20.080207424388107,MSW,Friday
2023-01-20,Igbona,1,0.016235462942461795,22.52319755380256,MSW,Friday
2023-01-20,MDS,1,0.010622636470059748,14.828673188545983,MSW,Friday
2023-01-21,Owode ede,1,0.0197322960980784,22.32283566139901,MSW,Saturday
2023-01-21,Abere,1,0.012631673384622946,18.982095035644125,MSW,Saturday
2023-01-21,Old Garage,1,0.02857148034824468,19.915348194147928,MSW,Saturday
2023-01-21,Alekuwodo,1,0.016935758179343174,37.83314167801595,MSW,Saturday
2023-01-21,Odi olowo,1,0.02756180951838917,35.65606603978041,MSW,Saturday
2023-01-21,Ilesha Garage,1,0.01049684754209269,26.26831090487105,MSW,Saturday
2023-01-21,Ilesha Road,1,0.020250180967408608,34.51663652853489,MSW,Saturday
2023-01-21,Oja Oba,1,0.03388834147456988,20.520332041536403,MSW,Saturday
2023-01-21,Station Road,1,0.011594185702533498,38.07713970108144,MSW,Saturday
2023-01-21,Dada Estate,1,0.030751895927255295,27.01631179642673,MSW,Saturday
2023-01-21,Dele Yes Sir,1,0.028662633738520668,20.03044670884114,MSW,Saturday
2023-01-21,West Byebass,1,0.02940323614176049,19.809707272745253,MSW,Saturday
2023-01-21,Testing Ground,1,0.023998023251938415,26.18512522486902,MSW,Saturday
2023-01-21,Stadium,1,0.0312738612532512,26.360364626144925,MSW,Saturday
2023-01-21,Power Line,1,0.017305011783621857,33.075933768234975,MSW,Saturday
2023-01-21,Kobo,1,0.03162367243303808,37.66691847273651,MSW,Saturday
2023-01-21,Ota Efun,1,0.0264558846833038,27.53907168385486,MSW,Saturday
2023-01-21,Aregbe,1,0.028115004004739826,39.6383763013535,MSW,Saturday
2023-01-21,Igbona,1,0.02156814138253041,34.22694852703807,MSW,Saturday
2023-01-21,MDS,1,0.0225250852891513,19.31523696870582,MSW,Saturday
2023-01-22,Owode ede,1,0.020436863606482628,31.30757557287253,MSW,Sunday
2023-01-22,Abere,1,0.02876780418549655,28.997235495740902,MSW,Sunday
2023-01-22,Old Garage,1,0.028748206917082797,29.310245035468228,MSW,Sunday
2023-01-22,Alekuwodo,1,0.03517441919354864,26.559739680457277,MSW,Sunday
2023-01-22,Odi olowo,1,0.032095245448633784,31.70822080367249,MSW,Sunday
2023-01-22,Ilesha Garage,1,0.015778561030743713,17.615756409483563,MSW,Sunday
2023-01-22,Ilesha Road,1,0.02684100222530171,10.01420571955401,MSW,Sunday
2023-01-22,Oja Oba,1,0.012457517408427415,24.070363338884214,MSW,Sunday
2023-01-22,Station Road,1,0.015772622714046607,16.77265479593272,MSW,Sunday
2023-01-22,Dada Estate,1,0.015527078227419475,15.143913975478707,MSW,Sunday
2023-01-22,Dele Yes Sir,1,0.022743566289894535,39.93561244397482,MSW,Sunday
2023-01-22,West Byebass,1,0.03387552757627935,34.401114629537716,MSW,Sunday
2023-01-22,Testing Ground,1,0.018947989932823456,26.930465264999885,MSW,Sunday
2023-01-22,Stadium,1,0.015453528257416575,34.60326622225532,MSW,Sunday
2023-01-22,Power Line,1,0.01825484811023699,15.597954856444609,MSW,Sunday
2023-01-22,Kobo,1,0.016182178446866737,34.22932478530326,MSW,Sunday
2023-01-22,Ota Efun,1,0.015016853283729032,30.017705111693303,MSW,Sunday
2023-01-22,Aregbe,1,0.02869670675271172,11.273628028014613,MSW,Sunday
2023-01-22,Igbona,1,0.020008528230755378,13.12242042230818,MSW,Sunday
2023-01-22,MDS,1,0.01703956154117941,39.64719589879615,MSW,Sunday
2023-01-23,Owode ede,1,0.023146978371759663,19.566544916311038,MSW,Monday
2023-01-23,Abere,1,0.019557667706452248,10.005257456358539,MSW,Monday
2023-01-23,Old Garage,1,0.019422923317766055,10.257879345392633,MSW,Monday
2023-01-23,Alekuwodo,1,0.01045906363956704,18.515076280671323,MSW,Monday
2023-01-23,Odi olowo,1,0.018606094717508466,20.29748908257843,MSW,Monday
2023-01-23,Ilesha Garage,1,0.026182952775285623,30.023363138136716,MSW,Monday
2023-01-23,Ilesha Road,1,0.025864485698094,25.61568381311623,MSW,Monday
2023-01-23,Oja Oba,1,0.03970544003222511,27.286131564009217,MSW,Monday
2023-01-23,Station Road,1,0.022054392929568904,31.19100789151918,MSW,Monday
2023-01-23,Dada Estate,1,0.01741458216518603,32.469988300864735,MSW,Monday
2023-01-23,Dele Yes Sir,1,0.03435888086653291,23.431276820347737,MSW,Monday
2023-01-23,West Byebass,1,0.026377873544679832,30.420074177524754,MSW,Monday
2023-01-23,Testing Ground,1,0.01956092902171718,26.92533313741509,MSW,Monday
2023-01-23,Stadium,1,0.030207958366334137,29.65723139651714,MSW,Monday
2023-01-23,Power Line,1,0.01616500931831819,25.853812507460077,MSW,Monday
2023-01-23,Kobo,1,0.018802722879829693,16.028340304572843,MSW,Monday
2023-01-23,Ota Efun,1,0.02950747855448336,28.090709626426865,MSW,Monday
2023-01-23,Aregbe,1,0.01530502465602141,19.988141758418024,MSW,Monday
2023-01-23,Igbona,1,0.036979917138461174,31.16020408599165,MSW,Monday
2023-01-23,MDS,1,0.01934498486975736,27.435046771373933,MSW,Monday
2023-01-24,Owode ede,1,0.03671768124187319,14.075424857039037,MSW,Tuesday
2023-01-24,Abere,1,0.018850423143163528,24.305795394873716,MSW,Tuesday
2023-01-24,Old Garage,1,0.030516524790697483,13.418765958319737,MSW,Tuesday
2023-01-24,Alekuwodo,1,0.03929184812753978,28.28468353048461,MSW,Tuesday
2023-01-24,Odi olowo,1,0.012580524911990833,28.445280900612826,MSW,Tuesday
2023-01-24,Ilesha Garage,1,0.03672546749273513,11.859446721135193,MSW,Tuesday
2023-01-24,Ilesha Road,1,0.035361391032705615,24.41325513830241,MSW,Tuesday
2023-01-24,Oja Oba,1,0.02151886948679161,21.695001112553634,MSW,Tuesday
2023-01-24,Station Road,1,0.03781301429951036,11.759558871961692,MSW,Tuesday
2023-01-24,Dada Estate,1,0.03783010182570162,24.204766820179028,MSW,Tuesday
2023-01-24,Dele Yes Sir,1,0.03408999061053675,16.949439314480635,MSW,Tuesday
2023-01-24,West Byebass,1,0.01016402740075413,14.111428088540144,MSW,Tuesday
2023-01-24,Testing Ground,1,0.01584652425701725,25.80309056144239,MSW,Tuesday
2023-01-24,Stadium,1,0.011793060652409848,28.19310449846467,MSW,Tuesday
2023-01-24,Power Line,1,0.02015030038231609,22.267450205320053,MSW,Tuesday
2023-01-24,Kobo,1,0.02871179710585959,18.07089977314096,MSW,Tuesday
2023-01-24,Ota Efun,1,0.023489426256379536,18.067420953983287,MSW,Tuesday
2023-01-24,Aregbe,1,0.020890535838297454,27.908396147844115,MSW,Tuesday
2023-01-24,Igbona,1,0.015411220310497669,13.701125078379356,MSW,Tuesday
2023-01-24,MDS,1,0.027421876317945217,18.210177201003155,MSW,Tuesday
2023-01-25,Owode ede,1,0.03897517313786386,23.06412655896942,MSW,Wednesday
2023-01-25,Abere,1,0.03546087052517075,21.19911693708741,MSW,Wednesday
2023-01-25,Old Garage,1,0.016833760206037274,19.558588292840398,MSW,Wednesday
2023-01-25,Alekuwodo,1,0.037878731268725166,28.599657236498047,MSW,Wednesday
2023-01-25,Odi olowo,1,0.023621787994255364,34.2783647977486,MSW,Wednesday
2023-01-25,Ilesha Garage,1,0.012941128502285149,28.705280109263885,MSW,Wednesday
2023-01-25,Ilesha Road,1,0.026691409283739413,38.55182638566353,MSW,Wednesday
2023-01-25,Oja Oba,1,0.03935814456436483,20.81955514580349,MSW,Wednesday
2023-01-25,Station Road,1,0.030823561755863142,36.07046306463642,MSW,Wednesday
2023-01-25,Dada Estate,1,0.02019850180640976,14.261538917336413,MSW,Wednesday
2023-01-25,Dele Yes Sir,1,0.033867233637343994,26.007143456029496,MSW,Wednesday
2023-01-25,West Byebass,1,0.019791861947436217,36.05375156569644,MSW,Wednesday
2023-01-25,Testing Ground,1,0.03709725161015331,14.191427376405382,MSW,Wednesday
2023-01-25,Stadium,1,0.03578076121232312,17.753808526051063,MSW,Wednesday
2023-01-25,Power Line,1,0.03920848768429132,39.13162125639853,MSW,Wednesday
2023-01-25,Kobo,1,0.03759865425665657,29.932859914845356,MSW,Wednesday
2023-01-25,Ota Efun,1,0.023371756300797346,15.643078335233412,MSW,Wednesday
2023-01-25,Aregbe,1,0.024320546029917733,23.8162521638638,MSW,Wednesday
2023-01-25,Igbona,1,0.01626374181928595,28.767544232247,MSW,Wednesday
2023-01-25,MDS,1,0.013349532384513295,35.891198339183234,MSW,Wednesday
2023-01-26,Owode ede,1,0.023390376769744876,14.078413090389105,MSW,Thursday
2023-01-26,Abere,1,0.024090221771985415,22.757710554903156,MSW,Thursday
2023-01-26,Old Garage,1,0.020611404358044632,36.852631057846196,MSW,Thursday
2023-01-26,Alekuwodo,1,0.037743936718689315,16.491661796185255,MSW,Thursday
2023-01-26,Odi olowo,1,0.01794145779838146,31.516306137086158,MSW,Thursday
2023-01-26,Ilesha Garage,1,0.018375005994188322,27.785266541586342,MSW,Thursday
2023-01-26,Ilesha Road,1,0.034529501685695026,34.26919666499309,MSW,Thursday
2023-01-26,Oja Oba,1,0.013894613562270411,10.037862969139947,MSW,Thursday
2023-01-26,Station Road,1,0.02263636689901768,35.508982401047575,MSW,Thursday
2023-01-26,Dada Estate,1,0.026722298104959442,36.0906360081452,MSW,Thursday
2023-01-26,Dele Yes Sir,1,0.02993219019101103,25.79836722709603,MSW,Thursday
2023-01-26,West Byebass,1,0.018115134293149905,26.152955080530816,MSW,Thursday
2023-01-26,Testing Ground,1,0.03531960018194981,18.726134747178346,MSW,Thursday
2023-01-26,Stadium,1,0.01762441194496058,16.084066291266456,MSW,Thursday
2023-01-26,Power Line,1,0.019479832987247765,25.973236810081595,MSW,Thursday
2023-01-26,Kobo,1,0.01284502814410378,22.791200941716557,MSW,Thursday
2023-01-26,Ota Efun,1,0.010882023829281454,18.108863758777836,MSW,Thursday
2023-01-26,Aregbe,1,0.02503699095776688,32.57497668231141,MSW,Thursday
2023-01-26,Igbona,1,0.03307811588270386,20.84593391377127,MSW,Thursday
2023-01-26,MDS,1,0.03628712031436539,34.486477726388316,MSW,Thursday
2023-01-27,Owode ede,1,0.026522872724814198,11.792391850377898,MSW,Friday
2023-01-27,Abere,1,0.03886745842719048,36.318372828469535,MSW,Friday
2023-01-27,Old Garage,1,0.03609905946888944,15.315766925133914,MSW,Friday
2023-01-27,Alekuwodo,1,0.02930580735228607,22.226159650085236,MSW,Friday
2023-01-27,Odi olowo,1,0.03884230062774383,22.184441705844158,MSW,Friday
2023-01-27,Ilesha Garage,1,0.02882530856029504,18.346319010074275,MSW,Friday
2023-01-27,Ilesha Road,1,0.036756680930836096,21.76107641238692,MSW,Friday
2023-01-27,Oja Oba,1,0.011902745447682536,21.279468918810025,MSW,Friday
2023-01-27,Station Road,1,0.01927981693064397,19.070816282998713,MSW,Friday
2023-01-27,Dada Estate,1,0.016533678025596275,23.946529360098722,MSW,Friday
2023-01-27,Dele Yes Sir,1,0.036153089436748505,36.65622061139433,MSW,Friday
2023-01-27,West Byebass,1,0.037227065544379184,33.74589184359243,MSW,Friday
2023-01-27,Testing Ground,1,0.026585603233509794,16.273672197053955,MSW,Friday
2023-01-27,Stadium,1,0.012977254224468255,35.093891409936475,MSW,Friday
2023-01-27,Power Line,1,0.018815519858955188,11.477511282943716,MSW,Friday
2023-01-27,Kobo,1,0.03255828666039461,25.24845034232566,MSW,Friday
2023-01-27,Ota Efun,1,0.01653733962933552,15.852807826561683,MSW,Friday
2023-01-27,Aregbe,1,0.017451570350204726,34.330340429696854,MSW,Friday
2023-01-27,Igbona,1,0.022533025935642603,38.12243601366762,MSW,Friday
2023-01-27,MDS,1,0.011312446614677446,24.759519277522173,MSW,Friday
2023-01-28,Owode ede,1,0.012897876078758183,15.198645021173833,MSW,Saturday
2023-01-28,Abere,1,0.01049621940398479,27.711094304519765,MSW,Saturday
2023-01-28,Old Garage,1,0.0325742753334144,28.061706623329663,MSW,Saturday
2023-01-28,Alekuwodo,1,0.01224670126681783,39.295947027454076,MSW,Saturday
2023-01-28,Odi olowo,1,0.01568352312767715,36.452604586404505,MSW,Saturday
2023-01-28,Ilesha Garage,1,0.035231561738043544,34.895495787906924,MSW,Saturday
2023-01-28,Ilesha Road,1,0.012592483416157804,31.290531396584267,MSW,Saturday
2023-01-28,Oja Oba,1,0.03662186500964643,22.387127667945897,MSW,Saturday
2023-01-28,Station Road,1,0.039364630718935055,27.90211798870663,MSW,Saturday
2023-01-28,Dada Estate,1,0.021183081220599684,23.132836864241757,MSW,Saturday
2023-01-28,Dele Yes Sir,1,0.0340607494370604,12.026762510174411,MSW,Saturday
2023-01-28,West Byebass,1,0.036483734394289535,22.258781343332018,MSW,Saturday
2023-01-28,Testing Ground,1,0.016365338290342615,26.957769361412367,MSW,Saturday
2023-01-28,Stadium,1,0.013829757941455384,15.2623116917656,MSW,Saturday
2023-01-28,Power Line,1,0.016613148456986093,16.41222352974628,MSW,Saturday
2023-01-28,Kobo,1,0.03692594542722624,24.504713649879847,MSW,Saturday
2023-01-28,Ota Efun,1,0.014298319116995565,28.47205911566549,MSW,Saturday
2023-01-28,Aregbe,1,0.03862452306326475,30.670355864629883,MSW,Saturday
2023-01-28,Igbona,1,0.029625132534458004,20.89910555902937,MSW,Saturday
2023-01-28,MDS,1,0.023971938053813507,32.27875654779943,MSW,Saturday
2023-01-29,Owode ede,1,0.031079918276041646,27.016869284271575,MSW,Sunday
2023-01-29,Abere,1,0.024261735674438716,15.922254870428919,MSW,Sunday
2023-01-29,Old Garage,1,0.030002622564662344,20.98509526783032,MSW,Sunday
2023-01-29,Alekuwodo,1,0.015851886102336173,26.06250672689033,MSW,Sunday
2023-01-29,Odi olowo,1,0.03818870021808597,22.276150547772893,MSW,Sunday
2023-01-29,Ilesha Garage,1,0.010342650177847943,14.240246273952307,MSW,Sunday
2023-01-29,Ilesha Road,1,0.011407602442780197,14.664594180590928,MSW,Sunday
2023-01-29,Oja Oba,1,0.03147429740158592,15.51664940348039,MSW,Sunday
2023-01-29,Station Road,1,0.017513729457456623,38.19245111853496,MSW,Sunday
2023-01-29,Dada Estate,1,0.010618614110424331,26.879150536821285,MSW,Sunday
2023-01-29,Dele Yes Sir,1,0.019465759732055575,31.309226929154466,MSW,Sunday
2023-01-29,West Byebass,1,0.023055234012002178,30.07825020086017,MSW,Sunday
2023-01-29,Testing Ground,1,0.013502967613651946,17.19474699593976,MSW,Sunday
2023-01-29,Stadium,1,0.029688841202105742,22.419345407089065,MSW,Sunday
2023-01-29,Power Line,1,0.03033366143423088,32.02260713342122,MSW,Sunday
2023-01-29,Kobo,1,0.024800383791004105,37.9018892315517,MSW,Sunday
2023-01-29,Ota Efun,1,0.029234063399310714,11.280997415225452,MSW,Sunday
2023-01-29,Aregbe,1,0.01134649854035558,11.096539969217602,MSW,Sunday
2023-01-29,Igbona,1,0.014694250633494329,34.542618281529926,MSW,Sunday
2023-01-29,MDS,1,0.011887941826592282,21.806898256008484,MSW,Sunday
2023-01-30,Owode ede,1,0.02479854191150392,39.11793547098276,MSW,Monday
2023-01-30,Abere,1,0.025211299464607484,39.88683731910485,MSW,Monday
2023-01-30,Old Garage,1,0.029774052415249386,14.96805756784906,MSW,Monday
2023-01-30,Alekuwodo,1,0.03403095941408317,32.842230949192455,MSW,Monday
2023-01-30,Odi olowo,1,0.031398791598171584,33.33496325745641,MSW,Monday
2023-01-30,Ilesha Garage,1,0.029714131139590857,36.61492416068873,MSW,Monday
2023-01-30,Ilesha Road,1,0.029743352364448507,36.15204451316618,MSW,Monday
2023-01-30,Oja Oba,1,0.03208156504636179,16.29810065904523,MSW,Monday
2023-01-30,Station Road,1,0.010182662316543809,15.022305185682033,MSW,Monday
2023-01-30,Dada Estate,1,0.029200127632943905,25.292833308824598,MSW,Monday
2023-01-30,Dele Yes Sir,1,0.010009228559023873,25.752920198492728,MSW,Monday
2023-01-30,West Byebass,1,0.032514019125622205,15.683037196974787,MSW,Monday
2023-01-30,Testing Ground,1,0.024368596722567325,35.02961250591504,MSW,Monday
2023-01-30,Stadium,1,0.0124695914988564,28.44821341006629,MSW,Monday
2023-01-30,Power Line,1,0.014270409700966876,22.437499342034663,MSW,Monday
2023-01-30,Kobo,1,0.02688383783495949,22.21781529320786,MSW,Monday
2023-01-30,Ota Efun,1,0.021826782237933638,13.96718916495738,MSW,Monday
2023-01-30,Aregbe,1,0.01994052012562083,22.321953631029455,MSW,Monday
2023-01-30,Igbona,1,0.035309902329661955,23.889853079711127,MSW,Monday
2023-01-30,MDS,1,0.021995398884004064,13.354208237126192,MSW,Monday
2023-01-31,Owode ede,1,0.017996295022883562,18.13963069030649,MSW,Tuesday
2023-01-31,Abere,1,0.03045825091649751,16.5319785824754,MSW,Tuesday
2023-01-31,Old Garage,1,0.03823591360590737,36.5033272370411,MSW,Tuesday
2023-01-31,Alekuwodo,1,0.013204515081762569,13.32451802348222,MSW,Tuesday
2023-01-31,Odi olowo,1,0.039376577627476636,38.74528325488252,MSW,Tuesday
2023-01-31,Ilesha Garage,1,0.03912454015087696,27.651012077020354,MSW,Tuesday
